FI_spac,FI_temp,worst_case,nominal_case,large_modules,small_modules,worst_decision
0.5,0.4,99196.70093172854,91402.3017917109,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 2]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 2, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.5,0.5,99196.80332745868,91402.3017917109,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 2]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 2, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.5,0.6,99196.80332745863,91402.3017917109,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 3]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 2]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 1, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.5,0.7,99196.80332745863,91402.3017917109,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 3]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 2]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 1, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.5,0.8,99188.0376231026,91402.3017917109,3.0,3.0,"Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 6, l = 1, t = 2]: 1.00; Y[i = 7, l = 4, t = 2]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 2, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.5,0.9,99191.06567300623,91402.3017917109,3.0,3.0,"Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 3]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 6, l = 1, t = 2]: 1.00; Y[i = 7, l = 4, t = 2]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 1, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.5,1.0,99188.03762310259,91402.3017917109,3.0,3.0,"Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 6, l = 1, t = 2]: 1.00; Y[i = 7, l = 4, t = 2]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 2, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.6,0.0,98172.05039714357,91402.3017917109,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 3]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 6, l = 1, t = 2]: 1.00; Y[i = 7, l = 4, t = 2]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 1, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.6,0.1,98850.79114795759,91402.3017917109,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 3]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 2]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 2, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.6,0.2,99139.37403721987,91402.3017917109,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 3]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 2]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 2, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.6,0.3,99150.46605473185,91402.3017917107,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 2]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 6, l = 1, t = 4]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 2, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.6,0.4,99196.7009317285,91402.3017917109,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 2]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 2, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.6,0.5,99197.1208120156,91402.3017917109,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 2]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 2, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.6,0.6,99197.12081201561,91402.30179171087,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 2]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 2, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.6,0.7,99197.12081201556,91402.3017917109,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 3]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 2]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 1, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.6,0.8,99190.6566416936,91402.3017917109,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 3]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 2]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 1, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.6,0.9,99197.1208120156,91402.3017917109,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 2]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 2, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.6,1.0,99190.67865939332,91402.3017917109,3.0,3.0,"Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 3]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 6, l = 1, t = 2]: 1.00; Y[i = 7, l = 4, t = 2]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 1, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.7,0.0,98172.3678817005,91402.3017917109,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 3]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 6, l = 1, t = 2]: 1.00; Y[i = 7, l = 4, t = 2]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 1, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.7,0.1,98851.1086325145,91402.3017917109,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 3]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 2]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 2, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.7,0.2,99132.73787951894,91402.3017917109,3.0,3.0,"Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 6, l = 1, t = 2]: 1.00; Y[i = 6, l = 1, t = 4]: 1.00; Y[i = 7, l = 4, t = 2]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 1, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.7,0.3,99183.02578813642,91402.3017917109,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 3]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 2]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 2, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.7,0.4,99196.7009317285,91402.3017917109,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 2]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 2, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.7,0.5,99197.40795904984,91402.30179171074,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 3]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 2]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 1, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.7,0.6,99197.4382965725,91402.3017917109,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 3]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 2]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 1, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.7,0.7,99197.43829657245,91402.3017917109,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 3]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 2]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 1, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.7,0.8,99167.67775761949,91402.3017917109,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 3]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 2]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 6, l = 1, t = 4]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 1, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.7,0.9,99167.67775761952,91402.3017917109,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 3]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 2]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 6, l = 1, t = 4]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 1, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.7,1.0,99197.4382965725,91402.3017917109,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 2]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 2, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.8,0.0,98172.40999165461,91402.3017917109,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 3]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 2]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.8,0.1,98851.15074246857,91402.3017917109,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 3]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 6, l = 1, t = 2]: 1.00; Y[i = 7, l = 4, t = 2]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 2, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.8,0.2,99132.7378795189,91402.3017917109,3.0,3.0,"Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 3]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 6, l = 1, t = 4]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 2]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.8,0.3,99183.02578813642,91402.3017917109,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 3]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 2]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 2, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
0.8,0.4,99196.70093172851,91402.3017917109,3.0,3.0,"Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 1, l = 1, t = 3]: 1.00; Y[i = 1, l = 1, t = 4]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 1]: 1.00; Y[i = 4, l = 1, t = 2]: 1.00; Y[i = 4, l = 1, t = 3]: 1.00; Y[i = 4, l = 1, t = 4]: 1.00; Y[i = 5, l = 4, t = 2]: 1.00; Y[i = 5, l = 4, t = 3]: 1.00; Y[i = 7, l = 4, t = 3]: 1.00; Y[i = 8, l = 4, t = 3]: 1.00; Y[i = 9, l = 1, t = 2]: 1.00; Y[i = 9, l = 1, t = 3]: 1.00; Y[i = 9, l = 1, t = 4]: 1.00; "
